t=2025-11-23T23:58:06+0530 lvl=info msg="no configuration paths supplied"
t=2025-11-23T23:58:06+0530 lvl=info msg="using configuration at default config path" path="/Users/ayush18/Library/Application Support/ngrok/ngrok.yml"
t=2025-11-23T23:58:06+0530 lvl=info msg="open config file" path="/Users/ayush18/Library/Application Support/ngrok/ngrok.yml" err=nil
t=2025-11-24T00:17:22+0530 lvl=info msg="join connections" obj=join id=f790339c4528 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:17:22+0530 lvl=info msg="join connections" obj=join id=9e667013a45c l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:18:23+0530 lvl=info msg="join connections" obj=join id=7927f4f0b7c6 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:18:23+0530 lvl=info msg="join connections" obj=join id=f122ae93f1f7 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:18:52+0530 lvl=info msg="join connections" obj=join id=91f34007a237 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:18:52+0530 lvl=info msg="join connections" obj=join id=52fb4defeb8f l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:19:22+0530 lvl=info msg="join connections" obj=join id=8bd6dcdf4d30 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:19:22+0530 lvl=info msg="join connections" obj=join id=de1cd589d1ff l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:20:23+0530 lvl=info msg="join connections" obj=join id=4d1eff7ff13e l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:20:23+0530 lvl=info msg="join connections" obj=join id=464d8fb62449 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:21:24+0530 lvl=info msg="join connections" obj=join id=7bb6846d264a l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:21:24+0530 lvl=info msg="join connections" obj=join id=69e50b9294db l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:22:25+0530 lvl=info msg="join connections" obj=join id=3c4486a18de0 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:22:25+0530 lvl=info msg="join connections" obj=join id=4d7c8851a995 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:23:26+0530 lvl=info msg="join connections" obj=join id=b482db8a89a1 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:23:26+0530 lvl=info msg="join connections" obj=join id=8cf70bb53dda l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:23:51+0530 lvl=info msg="join connections" obj=join id=7b00eddb4906 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:23:51+0530 lvl=info msg="join connections" obj=join id=a046bbe8c470 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:24:22+0530 lvl=info msg="join connections" obj=join id=18c50c5072ea l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:24:22+0530 lvl=info msg="join connections" obj=join id=988d84cb8871 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:24:52+0530 lvl=info msg="join connections" obj=join id=2f70096d1974 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:24:52+0530 lvl=info msg="join connections" obj=join id=fc1071275290 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:25:34+0530 lvl=info msg="join connections" obj=join id=47766dd2d281 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:25:34+0530 lvl=info msg="join connections" obj=join id=c4bc459e2f57 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:26:12+0530 lvl=info msg="join connections" obj=join id=cef6a1b07734 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:26:12+0530 lvl=info msg="join connections" obj=join id=d7e9aabacc42 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:26:22+0530 lvl=info msg="join connections" obj=join id=dba40880649e l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:26:22+0530 lvl=info msg="join connections" obj=join id=86f8b0477cc1 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:26:52+0530 lvl=info msg="join connections" obj=join id=7d7300f38bce l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:26:52+0530 lvl=info msg="join connections" obj=join id=150b9f02be4d l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:27:34+0530 lvl=info msg="join connections" obj=join id=6801a3139adf l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:27:34+0530 lvl=info msg="join connections" obj=join id=bf437488147a l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:27:51+0530 lvl=info msg="join connections" obj=join id=bffe3967998f l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:27:52+0530 lvl=info msg="join connections" obj=join id=937bca8ae663 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:28:22+0530 lvl=info msg="join connections" obj=join id=d6fc4d58e62d l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:28:22+0530 lvl=info msg="join connections" obj=join id=3e3fac453b12 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:28:52+0530 lvl=info msg="join connections" obj=join id=ac11d0ab3ba4 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:28:52+0530 lvl=info msg="join connections" obj=join id=cf488c811f5b l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:29:21+0530 lvl=info msg="join connections" obj=join id=81f73f532e3e l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:29:21+0530 lvl=info msg="join connections" obj=join id=e509f7f6cac7 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:29:51+0530 lvl=info msg="join connections" obj=join id=029172f9ee7e l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:29:51+0530 lvl=info msg="join connections" obj=join id=57f84b542b97 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:30:22+0530 lvl=info msg="join connections" obj=join id=55525cfad923 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:30:22+0530 lvl=info msg="join connections" obj=join id=f0843a67b5ac l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:30:52+0530 lvl=info msg="join connections" obj=join id=e7dc981c25dd l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:30:52+0530 lvl=info msg="join connections" obj=join id=27cd0e440251 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:31:34+0530 lvl=info msg="join connections" obj=join id=f034bfe9c51a l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:31:34+0530 lvl=info msg="join connections" obj=join id=549ba502ce6c l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:32:24+0530 lvl=info msg="join connections" obj=join id=360a9a52fd3b l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:32:24+0530 lvl=info msg="join connections" obj=join id=26b0e2f91c1e l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:32:33+0530 lvl=info msg="join connections" obj=join id=db55d168f557 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:32:34+0530 lvl=info msg="join connections" obj=join id=d2c496c53222 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:32:35+0530 lvl=info msg="join connections" obj=join id=ceb9713da5ce l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:32:47+0530 lvl=info msg="join connections" obj=join id=819e0b722711 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:32:47+0530 lvl=info msg="join connections" obj=join id=89c394a1f330 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:32:47+0530 lvl=info msg="join connections" obj=join id=5f106813ef2c l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:32:47+0530 lvl=info msg="join connections" obj=join id=ca0a896a2db7 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:32:47+0530 lvl=info msg="join connections" obj=join id=880fe95e49b6 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:32:47+0530 lvl=info msg="join connections" obj=join id=ae395877f965 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:32:47+0530 lvl=info msg="join connections" obj=join id=5de8e438c5a2 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:32:47+0530 lvl=info msg="join connections" obj=join id=13761ba4fbff l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:52677
t=2025-11-24T00:32:48+0530 lvl=info msg="join connections" obj=join id=563244504cc8 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:32:51+0530 lvl=info msg="join connections" obj=join id=fdb61157e283 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:32:52+0530 lvl=info msg="join connections" obj=join id=de174ba338cb l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:33:21+0530 lvl=info msg="join connections" obj=join id=4cce17bda390 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:33:21+0530 lvl=info msg="join connections" obj=join id=2da6c50db6b0 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:33:51+0530 lvl=info msg="join connections" obj=join id=4e55b3482e54 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:33:51+0530 lvl=info msg="join connections" obj=join id=bbb98e1034ee l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:34:06+0530 lvl=info msg="join connections" obj=join id=e452d050f436 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:34:06+0530 lvl=info msg="join connections" obj=join id=2c04aad1d24a l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:34:07+0530 lvl=info msg="join connections" obj=join id=a15896561335 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:34:07+0530 lvl=info msg="join connections" obj=join id=5e3e69ff492d l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:34:07+0530 lvl=info msg="join connections" obj=join id=33a31a60a09c l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:34:07+0530 lvl=info msg="join connections" obj=join id=b61f2f386020 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:34:07+0530 lvl=info msg="join connections" obj=join id=c07c5ef9d51e l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:34:07+0530 lvl=info msg="join connections" obj=join id=72e8ea614a9d l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:59515
t=2025-11-24T00:34:08+0530 lvl=info msg="join connections" obj=join id=7d803fe372a6 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:34:08+0530 lvl=info msg="join connections" obj=join id=9fbce3e3f3b8 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:34:08+0530 lvl=info msg="join connections" obj=join id=7ff43aa8afe3 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:34:21+0530 lvl=info msg="join connections" obj=join id=cb675d230ba0 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:34:21+0530 lvl=info msg="join connections" obj=join id=01b83480fedc l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:34:24+0530 lvl=info msg="join connections" obj=join id=b9fcab1b471c l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:34:24+0530 lvl=info msg="join connections" obj=join id=3aebfcebc2e0 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:34:24+0530 lvl=info msg="join connections" obj=join id=b365b94fda6c l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:34:30+0530 lvl=info msg="join connections" obj=join id=716ea2729d7e l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:34:30+0530 lvl=info msg="join connections" obj=join id=0d42f4f83598 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:34:30+0530 lvl=info msg="join connections" obj=join id=09dbddee38a3 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:34:34+0530 lvl=info msg="join connections" obj=join id=b0c387006d4c l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:34:34+0530 lvl=info msg="join connections" obj=join id=0b56c1962d75 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:34:34+0530 lvl=info msg="join connections" obj=join id=ef83f88b8127 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:34:35+0530 lvl=info msg="join connections" obj=join id=895763584068 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:34:35+0530 lvl=info msg="join connections" obj=join id=1a6b7640a5cd l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:34:35+0530 lvl=info msg="join connections" obj=join id=e205863a0afd l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:61196
t=2025-11-24T00:34:35+0530 lvl=info msg="join connections" obj=join id=82646bfbe355 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:34:35+0530 lvl=info msg="join connections" obj=join id=d8bd2c1452c7 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:34:35+0530 lvl=info msg="join connections" obj=join id=ae3974271955 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:35:04+0530 lvl=info msg="join connections" obj=join id=36705e82a8d7 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:35:04+0530 lvl=info msg="join connections" obj=join id=752eb14f6c4b l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:35:34+0530 lvl=info msg="join connections" obj=join id=bde7d273118b l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:35:34+0530 lvl=info msg="join connections" obj=join id=d2e7aa90121e l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:36:04+0530 lvl=info msg="join connections" obj=join id=44d53e6f1d4c l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:36:04+0530 lvl=info msg="join connections" obj=join id=a688c8e55a76 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:36:08+0530 lvl=info msg="join connections" obj=join id=e3f520141105 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:36:08+0530 lvl=info msg="join connections" obj=join id=b1eaebd0f949 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:36:08+0530 lvl=info msg="join connections" obj=join id=b6a4e2e668a0 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:36:34+0530 lvl=info msg="join connections" obj=join id=9545f9e4a9c1 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:36:34+0530 lvl=info msg="join connections" obj=join id=1c275c558a64 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:36:46+0530 lvl=info msg="join connections" obj=join id=33e7e82a7333 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:36:47+0530 lvl=info msg="join connections" obj=join id=f9af160ec307 l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:36:47+0530 lvl=info msg="join connections" obj=join id=1d72dbff11fe l=127.0.0.1:8000 r=[2409:40d0:3011:c66e:cc7d:de4a:10c:abb0]:54137
t=2025-11-24T00:37:04+0530 lvl=info msg="join connections" obj=join id=e5faefe29916 l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
t=2025-11-24T00:37:04+0530 lvl=info msg="join connections" obj=join id=2ecbc3e493bb l=127.0.0.1:8000 r=[2401:4900:8840:bae0:791b:3427:b12a:e3c4]:60654
